begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
32:16.6,32:21.2,164,,,,,M_Wu_H03,并且适度地调整自己的一些原来可能稍微的尺度大的一些的做法..,bìngqiě shìdù dì tiáozhěng zìjǐ de yīxiē yuánlái kěnéng shāowéi de chǐdù dà de yīxiē de zuòfǎ..,And moderately adjust some of their own practices that may be slightly larger.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,down:isolated,,expand:entertain,,
32:21.2,32:24.6,164,,,,,M_Wu_H03,我不是说你做坏了什么..或者说一定做了什么,wǒ bùshì shuō nǐ zuò huàile shénme.. huòzhě shuō yīdìng zuòle shénme.,I am not saying what you did wrong.. or what you must have done.,husband,,,,,,,,,,husband,+ve,judgement,invoke,denial,,,,,contract:disclaim:deny,,
32:21.9,32:22.7,165,O,I,,Husband_H03_WH,Husband_H03_WH,是..,Shì..,Yes..,mediator,,,,,,,,,,,,,,,,,,,,,
32:24.6,32:25.4,166,,,,M_Wu_H03,M_Wu_H03,我们不是这个意思,wǒmen bùshì zhège yìsi.,We don't mean this.,husband,,,,,,,,,,self,+ve,judgement,invoke,denial,,,,,,,
32:25.4,32:26.8,166,,,,,M_Wu_H03,是你没有做到什么,Shì nǐ méiyǒu zuò dào shénme.,You didn't do anything.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,,,
32:26.9,32:27.7,167,,I,S,Husband_H03_WH,Husband_H03_WH,这个我理解,Zhège wǒ lǐjiě.,I understand this.,female mediator,,,,,,,,,,self,-ve,judgement,invoke,affirmative,,,,,monoglossic,,
32:27.7,32:29.4,167,O,,,,Husband_H03_WH,我也要收敛一点..我知道,Wǒ yě yào shōuliǎn yīdiǎn.. wǒ zhīdào.,I have to converge a bit.. I know.,female mediator,,,,,,,,,,self,-ve,judgement,inscribe,,,收敛,down:isolated,一点,contract:proclaim,,
32:29.1,32:29.8,168,O,,,M_Wu_H03,M_Wu_H03,对,Duì.,Alright.,husband,,,,,,,,,,,,,,,,,,,,,
32:29.9,32:39.7,168,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
32:39.7,32:41.9,169,,,,Husband_H03_WH,Husband_H03_WH,两个小孩跟我们两个大人根本无法沟通,Liǎng gè xiǎohái gēn wǒmen liǎng gè dàrén gēnběn wúfǎ gōutōng.,The two children could not communicate with the two of us.,female mediator,,,,,,,,,,children,-ve,judgement,inscribe,,,,up:isolated,,contract:proclaim,,
32:41.9,32:42.8,170,,,,M_Wu_H03,M_Wu_H03,为什么,Wèishéme,Why,husband,,,,,,,,,,,,,,,,,,,,,
32:42.8,32:44.0,171,,,,Husband_H03_WH,Husband_H03_WH,沟通不了..不是,Gōutōng bùliǎo.. bùshì,We can't communicate.. right,female mediator,,,,,,,,,,children,-ve,judgement,inscribe,,,,,,contract:proclaim,,
32:44.0,32:45.7,171,,,,,Husband_H03_WH,可能我没有方法吧,Kěnéng wǒ méiyǒu fāngfǎ ba.,Maybe I don't have a method,female mediator,,,,,,,,,,self,-ve,judgement,invoke,denial,,没有,,,expand:entertain,,
32:45.7,32:56.4,171,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
32:56.4,33:01.1,172,,,,M_Wu_H03,M_Wu_H03,你知道吗..为什么儿子女儿对你不太..不太认同,Nǐ zhīdào ma.. wèishéme ér zǐ nǚ'ér duì nǐ bù tài.. bù tài rèntóng,Do you know why my son and daughter are not very kind to you and don't agree,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,down:isolated,,expand:entertain,,
33:01.1,33:09.5,172,,,,,M_Wu_H03,是因为..所有的孩子..他们认为..父亲能给自己的爱..最好的爱是什么是爸爸爱妈妈,Shì yīnwèi.. suǒyǒu de háizi.. tāmen rènwéi.. fùqīn néng jǐ zìjǐ de ài.. zuì hǎo de ài shì shénme Shì bàba ài māmā.,Because all children.. they think.. father can give their love.. what is the best love Dad loves mom.,husband,,,,,,,,,,,,,invoke,attribution,,,,,contract:proclaim:justify,,
33:09.5,33:11.2,172,,,,,M_Wu_H03,妈妈爱孩子,Māmā ài háizi.,Mom loves children.,husband,,,,,,,,,,,,,,,,,,,,,
33:11.2,33:15.4,172,,,,,M_Wu_H03,你如果没有给到妈妈的爱的话..他们会认为你是失责的,Nǐ rúguǒ méiyǒu gěi dào māmā de ài dehuà.. tāmen huì rènwéi nǐ shì shī zé de.,If you don't give your mother's love.. they will think that you are in default.,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,contract:proclaim,,
33:15.4,33:16.0,173,,,,Husband_H03_WH,Husband_H03_WH,那是,Nà shì.,That is true.,mediator,,,,,,,,,,,,,,,,,,,,,
33:16.0,33:19.0,174,,,,M_Wu_H03,M_Wu_H03,所以他们会有下意识的嫌弃..反感,Suǒyǐ tāmen huì yǒu xiàyìshí de xiánqì.. fǎngǎn.,So they will have subconscious dislike and resentment.,husband,,,,,,,,,,children,-ve,affect,inscribe,,,,,,contract:proclaim,,
33:19.0,33:31.9,174,,,,,M_Wu_H03,当你如果真正从今天开始去调整..去平衡好..去主动的去付出和担当起对爱人的责任..对妻子的关爱的话..儿女对你的态度会转变的,Dāng nǐ rúguǒ zhēnzhèng cóng jīntiān kāishǐ qù tiáozhěng.. qù pínghéng hǎo.. qù zhǔdòng de qù fùchū hé dāndāng qǐ duì àirén de zérèn.. duì qīzi de guān'ài dehuà.. érnǚ duì nǐ de tàidù huì zhuǎnbiàn de.,When you really adjust from today.. balance well.. take the initiative to pay and take responsibility for your lover.. and care for your wife.. your children's attitude towards you will change.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,expand:entertain,,
33:31.9,33:33.4,175,O,I,S,Husband_H03_WH,Husband_H03_WH,我回去要慢慢改变喽,Wǒ huíqù yào màn man gǎibiàn gē.,I will go back and change gradually.,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,要,down:isolated,慢慢,contract:proclaim,,
33:33.1,33:33.4,176,O,I,,M_Wu_H03,M_Wu_H03,你,Nǐ,You,husband,,,,,,,,,,,,,,,,,,,,,
33:33.4,33:34.3,177,,,,Husband_H03_WH,Husband_H03_WH,对她好一点喽,duì tā hǎo yīdiǎn gē.,Be nicer to her.,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,要,down:isolated,一点,monoglossic,,
33:34.4,33:42.5,177,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
33:42.6,33:44.9,178,,,,M_Zhu_H03,M_Zhu_H03,你说他跟其他女士有暧昧关系什么的哦..,Nǐ shuō tā gēn qítā nǚshì yǒu àimèi guānxì shénme de ó..,You said that he has anything to do with other women..,wife,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
33:44.9,33:45.3,179,,,,Wife_H03_AW,Wife_H03_AW,嗯,ń,Mhm.,mediator,,,,,,,,,,,,,,,,,,,,,
33:45.3,33:46.7,180,,,,M_Zhu_H03,M_Zhu_H03,但是他每天都能回家,dànshì tā měitiān dū néng huí jiā.,But he can go home every day.,wife,,,,,,,,,,husband,+ve,judgement,invoke,evoke,,,up:isolated,,contract:disclaim:counter,,
33:47.1,33:47.8,181,O,I,S,Wife_H03_AW,Wife_H03_AW,他回家,Tā huí jiā.,He comes home.,mediator,,,,,,,,,,,,,,,,,,,,,
33:47.8,33:48.0,182,O,I,S,M_Zhu_H03,M_Zhu_H03,对,Duì.,Right.,wife,,,,,,,,,,,,,,,,,,,,,
33:48.0,33:52.0,182,,,,,M_Zhu_H03,即便把他全部抹黑的情况下..他还是做得比较到位的一些地方,Jíbiàn bǎ tā quánbù mǒhēi de qíngkuàng xià.. tā háishì zuò dé bǐjiào dàowèi de yīxiē dìfāng.,Even if he was completely smeared.. that is something he did plausible.,wife,,,,,,,,,,husband,+ve,judgement,inscribe,,,,down:isolated,,contract:disclaim:counter,,
33:52.0,33:53.1,182,,,,,M_Zhu_H03,他还是比较顾家的,Tā háishì bǐjiào gùjiā de.,He is still more at home.,wife,,,,,,,,,,husband,+ve,judgement,inscribe,,,,down:isolated,,contract:disclaim:counter,,
33:53.1,33:53.9,182,O,,,,M_Zhu_H03,就是这个东西就是,Jiùshì zhège dōngxī jiùshì,That's what this thing is,wife,,,,,,,,,,,,,,,,,,,,,
33:53.1,33:54.5,183,O,I,S,Wife_H03_AW,Wife_H03_AW,他回来是回来,tā huílái shì huílái.,It's true that he comes home.,male mediator,,,,,,,,,,antagonist,+ve,judgement,invoke,evoke,,,,,monoglossic,,
33:54.5,33:57.3,183,,,,,Wife_H03_AW,但是他从来..他跟我一句话都不说,Dànshì tā cónglái.. tā gēn wǒ yījù huà dōu bù shuō.,But he never.. he never communicates with me.,male mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,从来,up:isolated,一句话,contract:disclaim:counter,,
33:57.3,33:59.9,184,,I,S,M_Zhu_H03,M_Zhu_H03,这块还是..还是得改变自己,Zhè kuài háishì.. háishì dé gǎibiàn zìjǐ.,For this you need to.. you need to change from yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,contract:disclaim:counter,,
34:00.2,34:07.3,184,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
34:07.6,34:12.3,185,,,,Wife_H03_AW,Wife_H03_AW,我想嘛..就自己..出去投资一个几万块钱的生意,Wǒ xiǎng ma.. jiù zìjǐ.. chūqù tóuzī yīgè jǐ wàn kuài qián de shēngyì.,I think.. by myself.. I want to invest in a business of tens of thousands of yuan.,male mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,想,,,expand:entertain,我想,
34:12.3,34:13.8,185,,,,,Wife_H03_AW,自己去做一点小事,Zìjǐ qù zuò yīdiǎn xiǎoshì.,Do some small business by myself.,mediator,,,,,,,,,,,,,,,,,,,,,
34:13.8,34:15.0,186,O,I,S,M_Zhu_H03,M_Zhu_H03,生活方面怎么去调整,Shēnghuó fāngmiàn zěnme qù tiáozhěng.,How do you want to change in your life,wife,,,,,,,,,,,,,,,,,,,,,
34:15.0,34:18.2,187,O,I,S,Wife_H03_AW,Wife_H03_AW,找闺蜜啊..出去旅游啊,Zhǎo guīmì a.. chūqù lǚyóu a.,I will go out to meet my girlfriends. Go travelling.,mediator,,,,,,,,,,,,,,,,,,,,,
34:15.1,34:18.1,188,O,I,S,M_Zhu_H03,M_Zhu_H03,哪怕..出去..旅旅游啊,Nǎpà.. chūqù.. lǚ lǚyóu a,Even if you go out.. travel..,wife,,,,,,,,,,,,,,,,,,,,,
34:18.1,34:19.0,188,,,,,M_Zhu_H03,都是可以的,dōu shì kěyǐ de.,It is all right.,wife,,,,,,,,,,wife,+ve,judgement,inscribe,,,,,,contract:proclaim,,
34:19.1,34:26.3,188,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
34:26.3,34:30.8,189,,,,M_Zhu_H03,M_Zhu_H03,既然到了这样一个年龄..这个年龄相当于这个中年和老年的一个转换期,Jìrán dàole zhèyàng yīgè niánlíng.. zhège niánlíng xiāngdāng yú zhège zhōng nián hé lǎonián de yīgè zhuǎnhuàn qī.,Since it is such an age.. this age is equivalent to a transition period between middle age and old age.,husband,,,,,,,,,,people (generic),-ve,judgement,invoke,evoke,,,,,,,
34:30.8,34:33.1,189,,,,,M_Zhu_H03,有些事情我们就得求稳,Yǒuxiē shìqíng wǒmen jiù dé qiú wěn.,Some things we have to be stable.,husband,,,,,,,,,,people (generic),+ve,judgement,invoke,directive,,,,,,,
34:33.1,34:35.3,189,,,,,M_Zhu_H03,一个是家庭的幸福感的稳定,Yīgè shì jiātíng de xìngfú gǎn de wěndìng.,One is the stability of family happiness.,husband,,,,,,,,,,relationship,+ve,appreciation,inscribe,,,,,,,,
34:35.3,34:36.8,189,,,,,M_Zhu_H03,还有一个健康的稳定,Hái yǒu yīgè jiànkāng de wěndìng.,There is also a healthy stability.,husband,,,,,,,,,,relationship,+ve,appreciation,inscribe,,,,,,,,
34:36.8,34:38.3,189,,,,,M_Zhu_H03,你的改变就是尊重她,Nǐ de gǎibiàn jiùshì zūnzhòng tā.,Your change is to respect her.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,,,
34:38.3,34:39.7,189,,,,,M_Zhu_H03,让她能够放心,Ràng tā nénggòu fàngxīn.,Let her be assured.,husband,,,,,,,,,,wife,+ve,affect,inscribe,,,,,,,,
34:39.7,34:43.8,189,,,,,M_Zhu_H03,不管是从两性关系上放心..还是事业上..她也能够放心,Bùguǎn shì cóng liǎngxìng guānxì shàng fàngxīn.. háishì shìyè shàng.. tā yě nénggòu fàngxīn.,Whether it is from the relationship between the two sexes.. or career.. she can be assured.,husband,,,,,,,,,,wife,+ve,affect,inscribe,,,,,,,,
34:43.8,34:45.0,189,,,,,M_Zhu_H03,两个人都改变吧,Liǎng gèrén dōu gǎibiàn ba.,Both people change.,husband,,,,,,,,,,couple,+ve,judgement,invoke,directive,,,,,expand:entertain,,
34:45.0,34:46.3,189,,,,,M_Zhu_H03,共同努力一下,Gòngtóng nǔlì yīxià.,Work together.,husband,,,,,,,,,,couple,+ve,judgement,invoke,directive,,,,,,,
34:46.2,35:01.7,,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
35:01.7,35:03.1,190,,,,Hostess_H03,Hostess_H03,柯先生..王女士,Kē xiānshēng.. wáng nǚshì.,Mr. Ke. Ms. Wang.,couple,,,,,,,,,,,,,,,,,,,,,
35:03.1,35:03.8,191,,,,Husband_H03_WH,Husband_H03_WH,你好你好,Nǐ hǎo nǐ hǎo.,Hello. Hello. ,hostess,,,,,,,,,,,,,,,,,,,,,
35:03.8,35:04.6,192,,,,Hostess_H03,Hostess_H03,有什么想说的,Yǒu shé me xiǎng shuō de,What do you want to say,couple,,,,,,,,,,,,,,,,,,,,,
35:04.6,35:06.2,193,,,,Husband_H03_WH,Husband_H03_WH,首先..感谢各位老师,Shǒuxiān.. gǎnxiè gèwèi lǎoshī.,First of all.. thank you teachers.,hostess,,,,,,,,,,,,,,,,,,,,,
35:06.2,35:10.2,193,,,,,Husband_H03_WH,呃..就是真的给我们俩指点一下家庭里面的一些事情,È.. jiùshì zhēn de gěi wǒmen liǎ zhǐdiǎn yīxià jiātíng lǐmiàn de yīxiē shìqíng.,Eh.. you have really given us suggestions about things happening in our family.,hostess,,,,,,,,,,mediator,+ve,judgement,inscribe,,,,focus:sharpen,,contract:proclaim,,
35:10.2,35:12.1,193,,,,,Husband_H03_WH,让我们茅塞顿开,Ràng wǒmen máosèdùnkāi.,You made us feel enlightened.,hostess,,,,,,,,,,mediator,+ve,judgement,invoke,attitudinal token,mediator,茅塞顿开,up:infused,茅塞顿开,monoglossic,,
35:12.1,35:14.8,193,,,,,Husband_H03_WH,什么事情就知道自己的错了,Shénme shìqíng jiù zhīdào zìjǐ de cuòle.,For the past events.. I know what I am wrong with.,hostess,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,monoglossic,,
35:14.8,35:19.2,193,,,,,Husband_H03_WH,错误了..从今天开始..我对老婆关心一下..表示一下,Cuòwùle.. cóng jīntiān kāishǐ.. wǒ duì lǎopó guānxīn yīxià.. biǎoshì yīxià.,I was wrong. Starting from today.. I will care about my wife and express it.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,关心,down:isolated,一下,monoglossic,,
35:23.0,35:24.0,194,,,,Hostess_H03,Hostess_H03,啊,A,Ah.,couple,,,,,,,,,,,,,,,,,,,,,
35:25.0,35:26.4,195,,,,Husband_H03_WH,Husband_H03_WH,金项链,jīn xiàngliàn.,Gold necklace.,hostess,,,,,,,,,,husband,+ve,judgement,invoke,evoke,,,,,monoglossic,,
35:26.1,35:26.5,196,,,,Hostess_H03,Hostess_H03,哦,Ó.,Oh.,husband,,,,,,,,,,,,,,,,,,,,,
35:27.2,35:28.9,196,,,,,Hostess_H03,很粗的一根金项链,Hěn cū de yī gēn jīn xiàngliàn.,A very thick gold necklace.,husband,,,,,,,,,,,,,,,,,,,,,
35:29.0,35:30.2,197,,,,Husband_H03_WH,Husband_H03_WH,老婆..对不起啊,Lǎopó.. duìbùqǐ a,Wife.. sorry,antagonist,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,monoglossic,,
35:30.2,35:31.7,197,,,,,Husband_H03_WH,这几年你辛苦了,Zhè jǐ nián nǐ xīnkǔle,You have worked hard in recent years,antagonist,,,,,,,,,,antagonist,+ve,judgement,invoke,evoke,,,,,monoglossic,,
35:31.7,35:36.1,197,,,,,Husband_H03_WH,几十年过来..我这个家打拼得是有点辛苦,Jǐ shí nián guòlái.. wǒ zhège jiā dǎpīn dé shì yǒudiǎn xīnkǔ.,In these years.. it has been not easy to build up our family business.,antagonist,,,,,,,,,,self,-ve,judgement,inscribe,,,辛苦,down:isolated,有点,contract:proclaim,,
35:36.1,35:37.5,197,,,,,Husband_H03_WH,是我忽略了你,Shì wǒ hūlüèle nǐ.,It's true that I ignored you.,antagonist,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,contract:proclaim,,
35:37.5,35:38.8,197,,,,,Husband_H03_WH,忽略了你的感受,Hūlüèle nǐ de gǎnshòu.,I ignored your feelings.,antagonist,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,monoglossic,,
35:38.8,35:40.9,197,,,,,Husband_H03_WH,从今天开始..我要改变,Cóng jīntiān kāishǐ.. wǒ yào gǎibiàn.,Starting from today.. I will change.,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,monoglossic,,
35:40.9,35:42.5,197,O,,,,Husband_H03_WH,改变你高兴吗,Gǎibiàn nǐ gāoxìng ma,Are you happy that I will change,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,observed,,,,expand:entertain,,
35:40.9,35:42.3,198,O,I,S,Wife_H03_AW,Wife_H03_AW,只要你改变了就好,Zhǐyào nǐ gǎibiànle jiù hǎo.,As long as you change it.. it's ok.,antagonist,,,,,,,,,,antagonist,+ve,judgement,inscribe,,,,,,monoglossic,,
35:44.6,35:45.5,199,,,,Husband_H03_WH,Husband_H03_WH,给你戴上,Gěi nǐ dài shàng.,Let me put it on for you.,antagonist,,,,,,,,,,,,,,,,,,,,,
35:45.6,35:47.5,200,,I,S,Hostess_H03,Hostess_H03,柯先生是有备而来的啊,Kē xiānshēng shì yǒu bèi ér lái de a,Mr. Ke is well prepared,husband,,,,,,,,,,husband,+ve,judgement,inscribe,,,,,,expand:entertain,,
35:48.3,35:52.1,201,,,,Husband_H03_WH,Husband_H03_WH,我昨天在来的路上我早就准备好了,Wǒ zuótiān zài lái de lùshàng wǒ zǎo jiù zhǔnbèi hǎole.,I got it ready on our way here yesterday.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,准备,up:isolated,早就,contract:disclaim:counter,,
35:52.2,35:53.6,202,,I,S,Hostess_H03,Hostess_H03,啊..早就准备好了,A.. zǎo jiù zhǔnbèi hǎole,Ah.. you have got it ready already,husband,,,,,,,,,,husband,+ve,judgement,invoke,up-scaling,,,up:isolated,,contract:disclaim:counter,,
35:53.6,35:55.9,203,O,I,S,Husband_H03_WH,Husband_H03_WH,不可能..不可能跟她离婚的,Bù kěnéng.. bù kěnéng gēn tā líhūn de.,Impossible. It is impossible to divorce her.,hostess,,,,,,,,,,self,+ve,judgement,invoke,denial,,不可能,up:isolated,不可能,contract:proclaim,,
35:53.8,35:54.3,204,O,I,,Hostess_H03,Hostess_H03,是准备,Shì zhǔnbèi,You prepared it for,husband,,,,,,,,,,,,,,,,,,,,,
35:55.9,35:57.0,205,,I,S,Husband_H03_WH,Husband_H03_WH,我怎么可能跟她离婚呢,Wǒ zěnme kěnéng gēn tā líhūn ne,How can I divorce her,hostess,,,,,,,,,,self,+ve,judgement,invoke,rhetorical question,,不可能,up:isolated,怎么,contract:proclaim,,
35:57.0,35:57.8,205,O,,,,Husband_H03_WH,对不对,Duì bùduì,Right,antagonist,,,,,,,,,,,,,,,,,,,,,
35:57.5,35:58.3,206,O,I,S,Hostess_H03,Hostess_H03,啊哈哈,A hāhā.,Ah ha ha.,husband,,,,,,,,,,,,,,,,,,,,,
35:58.3,36:00.0,206,O,,,Hostess_H03,Hostess_H03,很有信心嘛,Hěn yǒu xìnxīn ma.,You are very confident.,husband,,,,,,,,,,husband,+ve,judgement,inscribe,,,,up:isolated,,contract:proclaim,,
35:59.6,36:01.4,207,O,I,S,Husband_H03_WH,Husband_H03_WH,对我这么..对我照顾得这么好,Duì wǒ zhème.. duì wǒ zhàogù dé zhème hǎo.,Of me so.. she takes care of me so well,hostess,,,,,,,,,,antagonist,+ve,judgement,inscribe,,,,up:isolated,,contract:proclaim,,
36:01.4,36:02.8,207,O,,,,Husband_H03_WH,来..拥抱一下,Lái.. yǒngbào yīxià.,Come on.. let's hug,antagonist,,,,,,,,,,,,,,,,,,,,,
36:01.5,36:02.0,208,O,,,Wife_H03_AW,Wife_H03_AW,嗯,Ń.,Mhm,antagonist,,,,,,,,,,,,,,,,,,,,,
36:04.1,36:04.9,209,,,,Husband_H03_WH,Husband_H03_WH,起来,Qǐlái.,Stand up,antagonist,,,,,,,,,,,,,,,,,,,,,
36:06.3,36:09.7,209,,,,,Husband_H03_WH,我..我是个追求浪漫..追求那个激情的人,Wǒ.. wǒ shìgè zhuīqiú làngmàn.. zhuīqiú nàgè jīqíng de rén.,I.. I am a person who pursues romance.. pursues that kind of passion,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,monoglossic,,
36:09.7,36:12.2,209,,,,,Husband_H03_WH,不是那种死板的人,Bùshì nà zhǒng sǐbǎn de rén.,I am not the kind of rigid person,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,monoglossic,,
36:12.2,36:15.4,209,,,,,Husband_H03_WH,你看..她一点都不热情,Nǐ kàn.. tā yīdiǎn dōu bù rèqíng.,You see.. she is not enthusiastic at all,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,不热情,up:isolated,一点,contract:disclaim:counter,,
36:15.4,36:16.7,209,,,,,Husband_H03_WH,怎么回事啊,Zěnme huí shì a,What's wrong,antagonist,,,,,,,,,,,,,,,,,,,,,
36:16.7,36:17.5,209,,,,,Husband_H03_WH,不接受..是吧,Bù jiēshòu.. shì ba,You are not accepting me.. right,antagonist,,,,,,,,,,,,,,,,,,,,,
36:17.5,36:18.8,209,,,,,Husband_H03_WH,再来一次,Zàilái yīcì.,Let me try again,antagonist,,,,,,,,,,,,,,,,,,,,,
36:21.7,36:24.8,210,,I,S,Hostess_H03,Hostess_H03,王女士..你一路跟他过来..你没有发现他买了这个吗,Wáng nǚshì.. nǐ yīlù gēn tā guòlái.. nǐ méiyǒu fāxiàn tā mǎile zhège ma,Ms. Wang.. you came here with him all the way. Didn't you find that he bought this,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:disclaim:counter,,
36:25.0,36:25.5,211,,,,Wife_H03_AW,Wife_H03_AW,嗯,Ń,Mhm,hostess,,,,,,,,,,,,,,,,,,,,,
36:25.5,36:26.7,212,,I,S,Hostess_H03,Hostess_H03,你都没有发现啊,Nǐ dōu méiyǒu fāxiàn a,Didn't you find out,wife,,,,,,,,,,wife,-ve,judgement,invoke,counter-expectancy,,,,,contract:disclaim:counter,,
36:27.4,36:28.8,213,,I,S,Husband_H03_WH,Husband_H03_WH,没有她不知道,Méiyǒu. Tā bù zhīdào.,No. She did not know.,hostess,,,,,,,,,,,,,,,,,,,,,
36:27.9,36:28.3,214,O,,,Wife_H03_AW,Wife_H03_AW,没有,Méiyǒu.,No.,hostess,,,,,,,,,,,,,,,,,,,,,
36:28.8,36:30.8,215,,I,S,Hostess_H03,Hostess_H03,那你看今天这是不是你要的,Nà nǐ kàn jīntiān zhè shì bùshì nǐ yào de,Then you see what happens today is this what you want,wife,,,,,,,,,,wife,+ve,affect,inscribe,,,,,,expand:entertain,,
36:30.9,36:31.8,216,,,,Wife_H03_AW,Wife_H03_AW,是,Shì.,Yes,hostess,,,,,,,,,,,,,,,,,,,,,
36:31.8,36:34.0,217,,I,S,Hostess_H03,Hostess_H03,你是的话你得告诉他啊,Nǐ shì dehuà nǐ dé gàosù tā a.,If it is what you want you need tell him,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,contract:proclaim,,
36:34.0,36:35.6,218,,,,Wife_H03_AW,Wife_H03_AW,我一下子不适应..好像,Wǒ yīxià zi bùshìyìng.. hǎoxiàng.,I can’t adapt to it all at once.. it seems,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,,不适应,down:isolated,一下子,expand:entertain,好像,
36:37.6,36:39.7,218,,,,,Wife_H03_AW,好像天上掉馅饼了一样,Hǎoxiàng tiānshàng diào xiàn bǐngle yīyàng.,It seems like a windfall,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,,不适应,up:infused,天上掉馅饼,expand:entertain,好像,
36:40.7,36:44.8,219,,I,S,Husband_H03_WH,Husband_H03_WH,那个那个恋爱的时候..我每..看一场电影我追了你四次..你还不知道啊,Nàgè nàgè liàn'ài de shíhòu.. wǒ méi.. kàn yī chǎng diànyǐng wǒ zhuīle nǐ sì cì.. nǐ hái bù zhīdào a,When when we were dating..every movie.. to watch a movie.. I invited you four times.. didn’t you remember,antagonist,,,,,,,,,,self,+ve,judgement,invoke,evoke,,看电影,up:isolated,四次,contract:proclaim,,
36:45.4,36:45.8,219,,,,,Husband_H03_WH,是不是,Shì bù shì,Isn’t it,antagonist,,,,,,,,,,,,,,,,,,,,,
36:46.1,36:48.7,219,,,,,Husband_H03_WH,我有那份激情..有那份热情,Wǒ yǒu nà fèn jīqíng.. yǒu nà fèn rèqíng.,I have that passion.. that enthusiasm,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,monoglossic,,
36:48.7,36:50.9,219,,,,,Husband_H03_WH,只是你不好接受,Zhǐshì nǐ bù hǎo jiēshòu.,It’s just that you don’t accept it,antagonist,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,,,,contract:disclaim,,
36:50.9,36:52.5,219,,,,,Husband_H03_WH,不想接受..我没办法,Bùxiǎng jiēshòu.. wǒ méi bànfǎ.,If you don’t want to accept it.. I can’t do anything about it,antagonist,,,,,,,,,,,,,,,,,,,,,
36:52.5,36:54.5,220,,I,S,Wife_H03_AW,Wife_H03_AW,我慢慢地接受..只能,Wǒ màn man de jiēshòu.. zhǐ néng.,I will accept it gradually.. only gradually,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,down:isolated,,contract:proclaim,,
36:54.5,36:56.9,220,,,,,Wife_H03_AW,我相信他,Wǒ xiāngxìn tā.. yǐhòu.,I believe him,hostess,,,,,,,,,,antagonist,+ve,judgement,invoke,irrealis Affect,,相信,,,monoglossic,,
36:56.9,36:59.4,220,,,,,Wife_H03_AW,以后...他会..他会变得好的,Tā huì.. tā huì biàn dé hǎo de.,In the future…he will.. he will be good.,hostess,,,,,,,,,,antagonist,+ve,judgement,inscribe,,,,,,monoglossic,,
36:59.4,37:02.2,221,,I,S,Husband_H03_WH,Husband_H03_WH,怎么不接受呢这搞..搞好一点,Zěnme bù jiēshòu ne Zhè gǎo.. gǎo hǎo yīdiǎn.,Why not accept it Let's.. let's make it better.,antagonist,,,,,,,,,,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
